id_medicao,id_cliente,data_medicao,consumo_kwh,tipo_medicao
1864,864,01/02/2024,3121.15,Normal
1865,865,01/02/2024,3234.29,Normal
1866,866,01/02/2024,3658.27,Estimada
1867,867,01/02/2024,0.0,Normal
1868,868,01/02/2024,2473.76,Normal
1869,869,01/02/2024,876.16,Normal
1870,870,01/02/2024,679.44,Normal
1871,871,01/02/2024,3417.71,Normal
1872,872,01/02/2024,2618.11,Normal
1873,873,01/02/2024,2917.8,Normal
1874,874,01/02/2024,2941.39,Normal
1875,875,01/02/2024,634.48,Normal
1876,876,01/02/2024,621.99,Normal
1877,877,01/02/2024,837.36,Normal
1878,878,01/02/2024,420.22,Estimada
1879,879,01/02/2024,3286.74,Normal
1880,880,01/02/2024,3364.12,Normal
1881,881,01/02/2024,2916.76,Normal
1882,882,01/02/2024,2765.1,Normal
1883,883,01/02/2024,2997.69,Normal
1884,884,01/02/2024,3185.4,Normal
1885,885,01/02/2024,1888.14,Normal
1886,886,01/02/2024,519.85,Estimada
1887,887,01/02/2024,2632.71,Normal
1888,888,01/02/2024,1990.09,Normal
1889,889,01/02/2024,3359.96,Normal
1890,890,01/02/2024,2325.01,Normal
1891,891,01/02/2024,1732.11,Normal
1892,892,01/02/2024,3163.38,Normal
1893,893,01/02/2024,3869.73,Normal
1894,894,01/02/2024,3390.57,Normal
1895,895,01/02/2024,379.52,Normal
1896,896,01/02/2024,3143.4,Estimada
1897,897,01/02/2024,17.29,Normal
1898,898,01/02/2024,2866.93,Normal
1899,899,01/02/2024,0.0,Estimada
1900,900,01/02/2024,3170.52,Estimada
1901,901,01/02/2024,2184.36,Normal
1902,902,01/02/2024,2798.26,Normal
1903,903,01/02/2024,836.18,Normal
1904,904,01/02/2024,659.87,Normal
1905,905,01/02/2024,2451.8,Normal
1906,906,01/02/2024,3547.29,Normal
1907,907,01/02/2024,512.43,Normal
1908,908,01/02/2024,90.62,Normal
1909,909,01/02/2024,0.0,Normal
1910,910,01/02/2024,3471.0,Normal
1911,911,01/02/2024,3533.71,Normal
1912,912,01/02/2024,3276.85,Normal
1913,913,01/02/2024,2950.93,Normal
1914,914,01/02/2024,3110.46,Normal
1915,915,01/02/2024,3315.49,Normal
1916,916,01/02/2024,2683.25,Normal
1917,917,01/02/2024,2751.2,Normal
1918,918,01/02/2024,566.74,Normal
1919,919,01/02/2024,163.36,Normal
1920,920,01/02/2024,179.71,Normal
1921,921,01/02/2024,3085.94,Normal
1922,922,01/02/2024,959.28,Normal
1923,923,01/02/2024,3440.79,Estimada
1924,924,01/02/2024,2992.94,Normal
1925,925,01/02/2024,2920.66,Normal
1926,926,01/02/2024,1126.18,Normal
1927,927,01/02/2024,744.4,Normal
1928,928,01/02/2024,0.0,Normal
1929,929,01/02/2024,2507.8,Normal
1930,930,01/02/2024,3292.32,Normal
1931,931,01/02/2024,3417.25,Normal
1932,932,01/02/2024,2080.73,Normal
1933,933,01/02/2024,409.75,Normal
1934,934,01/02/2024,2536.76,Normal
1935,935,01/02/2024,3080.52,Normal
1936,936,01/02/2024,1108.64,Normal
1937,937,01/02/2024,2363.8,Normal
1938,938,01/02/2024,184.73,Normal
1939,939,01/02/2024,369.62,Normal
1940,940,01/02/2024,0.0,Normal
1941,941,01/02/2024,0.0,Normal
1942,942,01/02/2024,2560.42,Normal
1943,943,01/02/2024,1472.3,Normal
1944,944,01/02/2024,327.27,Normal
1945,945,01/02/2024,2832.92,Normal
1946,946,01/02/2024,3287.43,Normal
1947,947,01/02/2024,2893.08,Normal
1948,948,01/02/2024,3656.39,Normal
1949,949,01/02/2024,3067.62,Normal
1950,950,01/02/2024,2611.66,Normal
1951,951,01/02/2024,3318.58,Normal
1952,952,01/02/2024,2330.9,Normal
1953,953,01/02/2024,2775.98,Normal
1954,954,01/02/2024,2497.65,Normal
1955,955,01/02/2024,2416.38,Normal
1956,956,01/02/2024,3525.73,Normal
1957,957,01/02/2024,3409.4,Normal
1958,958,01/02/2024,3078.98,Normal
1959,959,01/02/2024,1365.43,Normal
1960,960,01/02/2024,2582.52,Normal
1961,961,01/02/2024,810.62,Estimada
1962,962,01/02/2024,3644.31,Normal
1963,963,01/02/2024,3036.81,Normal
1964,964,01/02/2024,2931.17,Normal
1965,965,01/02/2024,174.85,Normal
1966,966,01/02/2024,3309.22,Normal
1967,967,01/02/2024,0.0,Normal
1968,968,01/02/2024,2094.27,Normal
1969,969,01/02/2024,3202.17,Normal
1970,970,01/02/2024,43.85,Normal
1971,971,01/02/2024,2598.79,Normal
1972,972,01/02/2024,2470.25,Normal
1973,973,01/02/2024,3083.55,Normal
1974,974,01/02/2024,3019.2,Normal
1975,975,01/02/2024,2456.67,Normal
1976,976,01/02/2024,3000.05,Normal
1977,977,01/02/2024,3048.98,Normal
1978,978,01/02/2024,2830.98,Normal
1979,979,01/02/2024,3439.07,Normal
1980,980,01/02/2024,2876.81,Normal
1981,981,01/02/2024,3167.76,Normal
1982,982,01/02/2024,2897.27,Normal
1983,983,01/02/2024,3035.55,Normal
1984,984,01/02/2024,2883.44,Normal
1985,985,01/02/2024,2486.2,Normal
1986,986,01/02/2024,2757.05,Normal
1987,987,01/02/2024,969.84,Normal
1988,988,01/02/2024,3621.46,Normal
1989,989,01/02/2024,3164.65,Normal
1990,990,01/02/2024,3070.15,Normal
1991,991,01/02/2024,2291.08,Normal
1992,992,01/02/2024,3059.37,Normal
1993,993,01/02/2024,2422.46,Normal
1994,994,01/02/2024,290.05,Normal
1995,995,01/02/2024,565.16,Normal
1996,996,01/02/2024,141.19,Normal
1997,997,01/02/2024,3020.7,Normal
1998,998,01/02/2024,2763.65,Normal
1999,999,01/02/2024,3034.77,Normal
2000,1000,01/02/2024,3950.82,Normal
2001,1,01/03/2024,3353.19,Estimada
2002,2,01/03/2024,2799.93,Normal
2003,3,01/03/2024,3790.27,Normal
2004,4,01/03/2024,3339.23,Normal
2005,5,01/03/2024,147.7,Normal
2006,6,01/03/2024,2601.67,Normal
2007,7,01/03/2024,3372.72,Normal
2008,8,01/03/2024,2988.71,Normal
2009,9,01/03/2024,2415.05,Estimada
2010,10,01/03/2024,2927.43,Normal
2011,11,01/03/2024,2716.76,Normal
2012,12,01/03/2024,2543.67,Normal
2013,13,01/03/2024,338.25,Normal
2014,14,01/03/2024,2959.56,Normal
2015,15,01/03/2024,3707.15,Normal
2016,16,01/03/2024,3431.46,Normal
2017,17,01/03/2024,2910.67,Estimada
2018,18,01/03/2024,0.0,Normal
2019,19,01/03/2024,2562.05,Normal
2020,20,01/03/2024,2904.29,Normal
2021,21,01/03/2024,2309.59,Normal
2022,22,01/03/2024,2769.86,Estimada
2023,23,01/03/2024,3223.45,Normal
2024,24,01/03/2024,694.29,Normal
2025,25,01/03/2024,100.0,Normal
2026,26,01/03/2024,2864.89,Normal
2027,27,01/03/2024,2863.25,Estimada
2028,28,01/03/2024,3531.97,Normal
2029,29,01/03/2024,3155.75,Normal
2030,30,01/03/2024,57.17,Normal
2031,31,01/03/2024,461.21,Normal
2032,32,01/03/2024,3037.01,Normal
2033,33,01/03/2024,618.95,Normal
2034,34,01/03/2024,2710.59,Normal
2035,35,01/03/2024,3302.06,Normal
2036,36,01/03/2024,2726.17,Normal
2037,37,01/03/2024,0.0,Estimada
2038,38,01/03/2024,3542.07,Normal
2039,39,01/03/2024,3114.78,Normal
2040,40,01/03/2024,2976.15,Normal
2041,41,01/03/2024,934.55,Normal
2042,42,01/03/2024,2477.28,Normal
2043,43,01/03/2024,2159.81,Estimada
2044,44,01/03/2024,1027.27,Estimada
2045,45,01/03/2024,3428.05,Normal
2046,46,01/03/2024,3287.53,Normal
2047,47,01/03/2024,2638.33,Normal
2048,48,01/03/2024,831.39,Normal
2049,49,01/03/2024,3565.91,Normal
2050,50,01/03/2024,3057.43,Normal
2051,51,01/03/2024,3116.11,Normal
2052,52,01/03/2024,162.21,Normal
2053,53,01/03/2024,3144.76,Estimada
2054,54,01/03/2024,49.57,Normal
2055,55,01/03/2024,3313.23,Normal
2056,56,01/03/2024,700.89,Normal
2057,57,01/03/2024,207.26,Normal
2058,58,01/03/2024,885.32,Normal
2059,59,01/03/2024,436.16,Normal
2060,60,01/03/2024,3040.13,Normal
2061,61,01/03/2024,3015.4,Estimada
2062,62,01/03/2024,2935.83,Estimada
2063,63,01/03/2024,2704.56,Normal
2064,64,01/03/2024,3144.11,Normal
2065,65,01/03/2024,3354.77,Normal
2066,66,01/03/2024,3308.88,Normal
2067,67,01/03/2024,0.0,Normal
2068,68,01/03/2024,435.85,Normal
2069,69,01/03/2024,2615.32,Normal
2070,70,01/03/2024,3074.29,Normal
2071,71,01/03/2024,2312.47,Normal
2072,72,01/03/2024,0.0,Normal
2073,73,01/03/2024,2703.14,Normal
2074,74,01/03/2024,1054.13,Normal
2075,75,01/03/2024,3040.15,Normal
2076,76,01/03/2024,2670.57,Estimada
2077,77,01/03/2024,3199.13,Estimada
2078,78,01/03/2024,607.75,Normal
2079,79,01/03/2024,4291.9,Estimada
2080,80,01/03/2024,1124.4,Normal
2081,81,01/03/2024,3109.82,Normal
2082,82,01/03/2024,344.7,Normal
2083,83,01/03/2024,832.27,Normal
2084,84,01/03/2024,2492.54,Normal
2085,85,01/03/2024,2881.34,Normal
2086,86,01/03/2024,2753.86,Normal
2087,87,01/03/2024,83.39,Normal
2088,88,01/03/2024,207.06,Normal
2089,89,01/03/2024,333.35,Normal
2090,90,01/03/2024,3090.93,Normal
2091,91,01/03/2024,2080.39,Normal
2092,92,01/03/2024,2953.91,Estimada
2093,93,01/03/2024,3078.88,Normal
2094,94,01/03/2024,3394.34,Normal
2095,95,01/03/2024,16.08,Normal
2096,96,01/03/2024,780.36,Normal
2097,97,01/03/2024,2699.02,Normal
2098,98,01/03/2024,70.99,Normal
2099,99,01/03/2024,2766.29,Normal
2100,100,01/03/2024,2835.08,Normal
2101,101,01/03/2024,2560.25,Normal
2102,102,01/03/2024,3578.46,Normal
2103,103,01/03/2024,493.27,Normal
2104,104,01/03/2024,3432.32,Normal
2105,105,01/03/2024,607.27,Normal
2106,106,01/03/2024,3873.78,Normal
2107,107,01/03/2024,3549.08,Normal
2108,108,01/03/2024,2810.09,Normal
2109,109,01/03/2024,212.08,Normal
2110,110,01/03/2024,670.23,Normal
2111,111,01/03/2024,642.47,Normal
2112,112,01/03/2024,387.84,Normal
2113,113,01/03/2024,3754.81,Normal
2114,114,01/03/2024,3657.74,Normal
2115,115,01/03/2024,3055.66,Normal
2116,116,01/03/2024,3592.21,Estimada
2117,117,01/03/2024,229.16,Normal
2118,118,01/03/2024,3170.43,Normal
2119,119,01/03/2024,2962.01,Estimada
2120,120,01/03/2024,2813.75,Normal
2121,121,01/03/2024,2513.63,Normal
2122,122,01/03/2024,3257.1,Normal
2123,123,01/03/2024,2483.83,Normal
2124,124,01/03/2024,3312.65,Estimada
2125,125,01/03/2024,2958.68,Estimada
2126,126,01/03/2024,4049.88,Normal
2127,127,01/03/2024,3274.49,Normal
2128,128,01/03/2024,3162.34,Normal
2129,129,01/03/2024,655.7,Normal
2130,130,01/03/2024,0.0,Normal
2131,131,01/03/2024,2118.94,Normal
2132,132,01/03/2024,2840.21,Normal
2133,133,01/03/2024,3092.27,Normal
2134,134,01/03/2024,992.28,Normal
2135,135,01/03/2024,2767.02,Normal
2136,136,01/03/2024,2526.28,Normal
2137,137,01/03/2024,142.1,Normal
2138,138,01/03/2024,377.93,Normal
2139,139,01/03/2024,489.29,Estimada
2140,140,01/03/2024,2985.8,Normal
2141,141,01/03/2024,2522.26,Estimada
2142,142,01/03/2024,684.67,Normal
2143,143,01/03/2024,3060.52,Normal
2144,144,01/03/2024,3248.29,Normal
2145,145,01/03/2024,2142.77,Normal
2146,146,01/03/2024,3078.42,Estimada
2147,147,01/03/2024,0.0,Normal
2148,148,01/03/2024,2912.21,Normal
2149,149,01/03/2024,3167.23,Normal
2150,150,01/03/2024,837.7,Estimada
2151,151,01/03/2024,2850.5,Normal
2152,152,01/03/2024,2745.42,Normal
2153,153,01/03/2024,0.0,Normal
2154,154,01/03/2024,2132.67,Normal
2155,155,01/03/2024,3024.37,Normal
2156,156,01/03/2024,0.0,Normal
2157,157,01/03/2024,1792.17,Estimada
2158,158,01/03/2024,512.08,Normal
2159,159,01/03/2024,0.0,Normal
2160,160,01/03/2024,0.0,Normal
2161,161,01/03/2024,2666.36,Normal
2162,162,01/03/2024,159.71,Normal
2163,163,01/03/2024,2401.91,Normal
2164,164,01/03/2024,2846.6,Normal
2165,165,01/03/2024,3060.43,Normal
2166,166,01/03/2024,2565.6,Normal
2167,167,01/03/2024,2622.15,Normal
2168,168,01/03/2024,2830.68,Normal
2169,169,01/03/2024,3121.58,Estimada
2170,170,01/03/2024,3293.28,Normal
2171,171,01/03/2024,1468.78,Normal
2172,172,01/03/2024,1670.76,Normal
2173,173,01/03/2024,2807.31,Normal
2174,174,01/03/2024,3440.43,Estimada
2175,175,01/03/2024,3598.9,Normal
2176,176,01/03/2024,3622.36,Normal
2177,177,01/03/2024,3699.27,Normal
2178,178,01/03/2024,3798.42,Normal
2179,179,01/03/2024,3020.62,Normal
2180,180,01/03/2024,3705.12,Normal
2181,181,01/03/2024,2440.0,Normal
2182,182,01/03/2024,2913.19,Normal
2183,183,01/03/2024,374.95,Normal
2184,184,01/03/2024,2736.73,Estimada
2185,185,01/03/2024,2461.51,Normal
2186,186,01/03/2024,1017.94,Normal
2187,187,01/03/2024,457.92,Normal
2188,188,01/03/2024,2988.81,Normal
2189,189,01/03/2024,2468.41,Normal
2190,190,01/03/2024,707.32,Normal
2191,191,01/03/2024,1043.55,Normal
2192,192,01/03/2024,3157.62,Normal
2193,193,01/03/2024,2542.13,Normal
2194,194,01/03/2024,1069.82,Normal
2195,195,01/03/2024,2080.91,Normal
2196,196,01/03/2024,3307.04,Normal
2197,197,01/03/2024,35.43,Normal
2198,198,01/03/2024,3689.36,Normal
2199,199,01/03/2024,3960.97,Normal
2200,200,01/03/2024,171.47,Normal
2201,201,01/03/2024,2822.53,Estimada
2202,202,01/03/2024,751.15,Normal
2203,203,01/03/2024,2730.58,Normal
2204,204,01/03/2024,2201.1,Normal
2205,205,01/03/2024,3732.79,Estimada
2206,206,01/03/2024,261.09,Normal
2207,207,01/03/2024,3154.38,Normal
2208,208,01/03/2024,145.7,Normal
2209,209,01/03/2024,599.39,Normal
2210,210,01/03/2024,3087.79,Normal
2211,211,01/03/2024,3207.63,Normal
2212,212,01/03/2024,2735.69,Normal
2213,213,01/03/2024,2492.68,Normal
2214,214,01/03/2024,170.78,Estimada
2215,215,01/03/2024,1586.47,Normal
2216,216,01/03/2024,3349.19,Normal
2217,217,01/03/2024,3030.66,Normal
2218,218,01/03/2024,4153.08,Estimada
2219,219,01/03/2024,2392.79,Normal
2220,220,01/03/2024,3228.12,Normal
2221,221,01/03/2024,1400.77,Normal
2222,222,01/03/2024,3106.43,Estimada
2223,223,01/03/2024,766.67,Normal
2224,224,01/03/2024,42.4,Normal
2225,225,01/03/2024,531.33,Estimada
2226,226,01/03/2024,3873.2,Normal
2227,227,01/03/2024,367.31,Normal
2228,228,01/03/2024,1103.91,Normal
2229,229,01/03/2024,2517.45,Normal
2230,230,01/03/2024,679.54,Normal
2231,231,01/03/2024,2906.17,Estimada
2232,232,01/03/2024,3581.15,Normal
2233,233,01/03/2024,1204.6,Normal
2234,234,01/03/2024,3116.0,Estimada
2235,235,01/03/2024,3148.9,Normal
2236,236,01/03/2024,4051.3,Normal
2237,237,01/03/2024,3520.88,Normal
2238,238,01/03/2024,2578.54,Normal
2239,239,01/03/2024,2872.06,Normal
2240,240,01/03/2024,2893.9,Normal
2241,241,01/03/2024,3369.73,Normal
2242,242,01/03/2024,3432.09,Normal
2243,243,01/03/2024,966.71,Normal
2244,244,01/03/2024,2119.53,Normal
2245,245,01/03/2024,3651.53,Normal
2246,246,01/03/2024,2741.7,Normal
2247,247,01/03/2024,2551.51,Normal
2248,248,01/03/2024,3424.79,Normal
2249,249,01/03/2024,1272.91,Normal
2250,250,01/03/2024,3549.26,Estimada
2251,251,01/03/2024,3191.45,Normal
2252,252,01/03/2024,844.49,Normal
2253,253,01/03/2024,0.0,Normal
2254,254,01/03/2024,786.23,Estimada
2255,255,01/03/2024,0.0,Normal
2256,256,01/03/2024,3981.4,Normal
2257,257,01/03/2024,2999.54,Normal
2258,258,01/03/2024,2739.29,Normal
2259,259,01/03/2024,2536.0,Normal
2260,260,01/03/2024,3380.73,Estimada
2261,261,01/03/2024,852.33,Estimada
2262,262,01/03/2024,675.71,Normal
2263,263,01/03/2024,3395.69,Normal
2264,264,01/03/2024,727.46,Normal
2265,265,01/03/2024,365.97,Normal
2266,266,01/03/2024,0.0,Normal
2267,267,01/03/2024,3625.85,Normal
2268,268,01/03/2024,3369.81,Normal
2269,269,01/03/2024,3421.93,Normal
2270,270,01/03/2024,962.82,Normal
2271,271,01/03/2024,699.25,Normal
2272,272,01/03/2024,2960.11,Normal
2273,273,01/03/2024,1128.39,Normal
2274,274,01/03/2024,485.82,Normal
2275,275,01/03/2024,3085.3,Normal
2276,276,01/03/2024,2820.2,Normal
2277,277,01/03/2024,3479.68,Normal
2278,278,01/03/2024,2930.99,Normal
2279,279,01/03/2024,3274.57,Normal
2280,280,01/03/2024,3014.42,Estimada
2281,281,01/03/2024,2361.57,Normal
2282,282,01/03/2024,974.25,Normal
2283,283,01/03/2024,807.79,Normal
2284,284,01/03/2024,390.08,Normal
2285,285,01/03/2024,682.75,Normal
2286,286,01/03/2024,3496.46,Normal
2287,287,01/03/2024,3846.2,Normal
2288,288,01/03/2024,3132.28,Normal
2289,289,01/03/2024,544.35,Estimada
2290,290,01/03/2024,3115.76,Normal
2291,291,01/03/2024,2830.56,Normal
2292,292,01/03/2024,3095.0,Normal
2293,293,01/03/2024,2790.0,Normal
2294,294,01/03/2024,2853.96,Normal
2295,295,01/03/2024,2638.21,Normal
2296,296,01/03/2024,499.74,Normal
2297,297,01/03/2024,3028.59,Normal
2298,298,01/03/2024,3228.23,Normal
2299,299,01/03/2024,2426.05,Normal
2300,300,01/03/2024,3380.63,Normal
2301,301,01/03/2024,2911.09,Normal
2302,302,01/03/2024,0.0,Normal
2303,303,01/03/2024,814.38,Normal
2304,304,01/03/2024,2821.31,Normal
2305,305,01/03/2024,3836.85,Normal
2306,306,01/03/2024,2541.74,Normal
2307,307,01/03/2024,3163.94,Normal
2308,308,01/03/2024,2597.19,Normal
2309,309,01/03/2024,2026.38,Normal
2310,310,01/03/2024,4016.89,Normal
2311,311,01/03/2024,2918.86,Estimada
2312,312,01/03/2024,211.57,Normal
2313,313,01/03/2024,3322.89,Normal
2314,314,01/03/2024,3126.86,Normal
2315,315,01/03/2024,2037.27,Normal
2316,316,01/03/2024,2625.53,Normal
2317,317,01/03/2024,130.45,Normal
2318,318,01/03/2024,0.0,Normal
2319,319,01/03/2024,324.64,Normal
2320,320,01/03/2024,4190.57,Estimada
2321,321,01/03/2024,2939.44,Normal
2322,322,01/03/2024,3453.74,Estimada
2323,323,01/03/2024,3051.78,Normal
2324,324,01/03/2024,2260.08,Normal
2325,325,01/03/2024,183.36,Normal
2326,326,01/03/2024,3293.04,Normal
2327,327,01/03/2024,581.6,Normal
2328,328,01/03/2024,2790.88,Normal
2329,329,01/03/2024,0.0,Normal
2330,330,01/03/2024,3910.26,Normal
2331,331,01/03/2024,4071.84,Normal
2332,332,01/03/2024,672.92,Normal
2333,333,01/03/2024,2897.01,Normal
2334,334,01/03/2024,2713.8,Normal
2335,335,01/03/2024,3101.89,Estimada
2336,336,01/03/2024,3656.46,Estimada
2337,337,01/03/2024,2961.78,Normal
2338,338,01/03/2024,2622.31,Normal
2339,339,01/03/2024,1347.05,Normal
2340,340,01/03/2024,2557.01,Normal
2341,341,01/03/2024,222.15,Normal
2342,342,01/03/2024,3133.97,Normal
2343,343,01/03/2024,2581.65,Normal
2344,344,01/03/2024,3302.38,Normal
2345,345,01/03/2024,2860.2,Normal
2346,346,01/03/2024,2318.81,Normal
2347,347,01/03/2024,3316.48,Normal
2348,348,01/03/2024,4278.87,Normal
2349,349,01/03/2024,717.62,Normal
2350,350,01/03/2024,3836.02,Normal
2351,351,01/03/2024,1132.66,Normal
2352,352,01/03/2024,2760.71,Normal
2353,353,01/03/2024,419.4,Normal
2354,354,01/03/2024,3330.68,Normal
2355,355,01/03/2024,937.37,Normal
2356,356,01/03/2024,3171.48,Normal
2357,357,01/03/2024,3969.81,Normal
2358,358,01/03/2024,1143.7,Normal
2359,359,01/03/2024,3175.88,Normal
2360,360,01/03/2024,761.9,Normal
2361,361,01/03/2024,1797.14,Normal
2362,362,01/03/2024,3358.88,Normal
2363,363,01/03/2024,3302.58,Normal
2364,364,01/03/2024,2704.24,Normal
2365,365,01/03/2024,2504.68,Normal
2366,366,01/03/2024,2503.93,Normal
2367,367,01/03/2024,3623.27,Normal
2368,368,01/03/2024,0.0,Normal
2369,369,01/03/2024,259.27,Normal
2370,370,01/03/2024,2298.36,Normal
2371,371,01/03/2024,2550.93,Normal
2372,372,01/03/2024,90.7,Normal
2373,373,01/03/2024,1552.22,Normal
2374,374,01/03/2024,457.48,Normal
2375,375,01/03/2024,2494.1,Normal
2376,376,01/03/2024,3405.25,Normal
2377,377,01/03/2024,3699.85,Normal
2378,378,01/03/2024,683.32,Normal
2379,379,01/03/2024,2958.39,Normal
2380,380,01/03/2024,3574.8,Normal
2381,381,01/03/2024,2430.96,Normal
2382,382,01/03/2024,2862.5,Normal
2383,383,01/03/2024,2438.71,Normal
2384,384,01/03/2024,408.7,Normal
2385,385,01/03/2024,3487.57,Normal
2386,386,01/03/2024,3192.14,Normal
2387,387,01/03/2024,1289.87,Estimada
2388,388,01/03/2024,2789.09,Normal
2389,389,01/03/2024,524.1,Normal
2390,390,01/03/2024,2492.52,Normal
2391,391,01/03/2024,137.91,Normal
2392,392,01/03/2024,471.16,Normal
2393,393,01/03/2024,4112.02,Normal
2394,394,01/03/2024,1318.83,Normal
2395,395,01/03/2024,2548.49,Normal
2396,396,01/03/2024,2499.8,Normal
2397,397,01/03/2024,3063.07,Normal
2398,398,01/03/2024,2725.46,Normal
2399,399,01/03/2024,2472.39,Normal
2400,400,01/03/2024,3128.57,Normal
2401,401,01/03/2024,0.0,Normal
2402,402,01/03/2024,837.8,Normal
2403,403,01/03/2024,2000.88,Normal
2404,404,01/03/2024,3715.96,Normal
2405,405,01/03/2024,659.52,Normal
2406,406,01/03/2024,2666.78,Normal
2407,407,01/03/2024,3928.96,Normal
2408,408,01/03/2024,3579.81,Normal
2409,409,01/03/2024,789.1,Estimada
2410,410,01/03/2024,3262.1,Normal
2411,411,01/03/2024,0.0,Normal
2412,412,01/03/2024,3129.36,Normal
2413,413,01/03/2024,3525.75,Normal
2414,414,01/03/2024,784.68,Normal
2415,415,01/03/2024,865.18,Normal
2416,416,01/03/2024,529.73,Normal
2417,417,01/03/2024,3376.46,Normal
2418,418,01/03/2024,3410.7,Normal
2419,419,01/03/2024,2466.66,Estimada
2420,420,01/03/2024,524.99,Normal
2421,421,01/03/2024,2833.82,Normal
2422,422,01/03/2024,3521.92,Estimada
2423,423,01/03/2024,0.0,Normal
2424,424,01/03/2024,2201.55,Normal
2425,425,01/03/2024,833.06,Normal
2426,426,01/03/2024,2178.43,Normal
2427,427,01/03/2024,3049.59,Normal
2428,428,01/03/2024,3841.53,Normal
2429,429,01/03/2024,3038.79,Normal
2430,430,01/03/2024,0.0,Normal
2431,431,01/03/2024,0.0,Normal
2432,432,01/03/2024,0.0,Normal
2433,433,01/03/2024,3010.21,Normal
2434,434,01/03/2024,2508.97,Estimada
2435,435,01/03/2024,0.0,Normal
2436,436,01/03/2024,1207.31,Normal
2437,437,01/03/2024,2715.86,Normal
2438,438,01/03/2024,835.91,Normal
2439,439,01/03/2024,2428.81,Normal
2440,440,01/03/2024,2454.05,Normal
2441,441,01/03/2024,3809.05,Normal
2442,442,01/03/2024,2748.11,Normal
2443,443,01/03/2024,2908.01,Normal
2444,444,01/03/2024,2088.94,Normal
2445,445,01/03/2024,1079.31,Normal
2446,446,01/03/2024,3058.28,Estimada
2447,447,01/03/2024,1560.51,Normal
2448,448,01/03/2024,2885.9,Normal
2449,449,01/03/2024,3250.96,Normal
2450,450,01/03/2024,828.45,Normal
2451,451,01/03/2024,593.23,Normal
2452,452,01/03/2024,2881.09,Normal
2453,453,01/03/2024,3417.91,Normal
2454,454,01/03/2024,710.29,Normal
2455,455,01/03/2024,2661.4,Normal
2456,456,01/03/2024,3624.89,Normal
2457,457,01/03/2024,3395.01,Normal
2458,458,01/03/2024,2879.71,Normal
2459,459,01/03/2024,3104.24,Normal
2460,460,01/03/2024,3299.83,Normal
2461,461,01/03/2024,3182.48,Normal
2462,462,01/03/2024,4007.86,Normal
2463,463,01/03/2024,2911.98,Normal
2464,464,01/03/2024,598.28,Normal
2465,465,01/03/2024,1507.12,Normal
2466,466,01/03/2024,3318.74,Normal
2467,467,01/03/2024,3344.79,Normal
2468,468,01/03/2024,3211.5,Normal
2469,469,01/03/2024,2691.26,Normal
2470,470,01/03/2024,2962.79,Normal
2471,471,01/03/2024,100.57,Normal
2472,472,01/03/2024,3528.57,Normal
2473,473,01/03/2024,3324.64,Normal
2474,474,01/03/2024,321.96,Normal
2475,475,01/03/2024,3159.58,Normal
2476,476,01/03/2024,2899.55,Normal
2477,477,01/03/2024,650.22,Normal
2478,478,01/03/2024,3412.12,Normal
2479,479,01/03/2024,3084.02,Normal
2480,480,01/03/2024,0.0,Estimada
2481,481,01/03/2024,1370.13,Estimada
2482,482,01/03/2024,144.44,Normal
2483,483,01/03/2024,30.96,Normal
2484,484,01/03/2024,396.33,Normal
2485,485,01/03/2024,990.21,Normal
2486,486,01/03/2024,699.85,Normal
2487,487,01/03/2024,2241.62,Normal
2488,488,01/03/2024,2373.33,Normal
2489,489,01/03/2024,1402.14,Normal
2490,490,01/03/2024,3035.46,Normal
2491,491,01/03/2024,3526.48,Normal
2492,492,01/03/2024,2961.74,Normal
2493,493,01/03/2024,3496.0,Normal
2494,494,01/03/2024,316.76,Normal
2495,495,01/03/2024,2570.71,Normal
2496,496,01/03/2024,3244.53,Normal
2497,497,01/03/2024,3909.24,Normal
2498,498,01/03/2024,2803.91,Normal
2499,499,01/03/2024,2459.0,Normal
2500,500,01/03/2024,1308.23,Normal
2501,501,01/03/2024,2208.44,Normal
2502,502,01/03/2024,2419.71,Normal
2503,503,01/03/2024,0.0,Normal
2504,504,01/03/2024,900.88,Normal
2505,505,01/03/2024,1274.59,Normal
2506,506,01/03/2024,3395.06,Normal
2507,507,01/03/2024,381.9,Normal
2508,508,01/03/2024,3171.25,Normal
2509,509,01/03/2024,716.01,Normal
2510,510,01/03/2024,3386.6,Normal
2511,511,01/03/2024,3362.54,Normal
2512,512,01/03/2024,3721.76,Normal
2513,513,01/03/2024,2695.95,Normal
2514,514,01/03/2024,890.23,Normal
2515,515,01/03/2024,292.59,Normal
2516,516,01/03/2024,3321.75,Normal
2517,517,01/03/2024,614.95,Normal
2518,518,01/03/2024,2742.47,Normal
2519,519,01/03/2024,2921.27,Normal
2520,520,01/03/2024,0.0,Normal
2521,521,01/03/2024,2126.28,Normal
2522,522,01/03/2024,375.98,Normal
2523,523,01/03/2024,4086.86,Normal
2524,524,01/03/2024,2127.67,Normal
2525,525,01/03/2024,3996.85,Normal
2526,526,01/03/2024,27.51,Normal
2527,527,01/03/2024,0.0,Estimada
2528,528,01/03/2024,2697.61,Normal
2529,529,01/03/2024,2912.67,Normal
2530,530,01/03/2024,3012.65,Normal
2531,531,01/03/2024,2076.73,Normal
2532,532,01/03/2024,317.76,Normal
2533,533,01/03/2024,2095.34,Normal
