id_medicao,id_cliente,data_medicao,consumo_kwh,tipo_medicao
3502,502,2024-04-01,2736.54,Normal
3503,503,2024-04-01,777.71,Normal
3504,504,2024-04-01,540.42,Normal
3505,505,2024-04-01,1063.25,Normal
3506,506,2024-04-01,3386.82,Normal
3507,507,2024-04-01,0.0,Estimada
3508,508,2024-04-01,3434.73,Normal
3509,509,2024-04-01,1154.39,Normal
3510,510,2024-04-01,3026.92,Estimada
3511,511,2024-04-01,3213.14,Normal
3512,512,2024-04-01,3505.74,Normal
3513,513,2024-04-01,3611.54,Estimada
3514,514,2024-04-01,762.01,Normal
3515,515,2024-04-01,0.0,Normal
3516,516,2024-04-01,4041.04,Normal
3517,517,2024-04-01,515.38,Normal
3518,518,2024-04-01,2819.86,Normal
3519,519,2024-04-01,2662.85,Normal
3520,520,2024-04-01,906.79,Normal
3521,521,2024-04-01,3273.2,Normal
3522,522,2024-04-01,170.34,Normal
3523,523,2024-04-01,2245.94,Normal
3524,524,2024-04-01,2665.0,Normal
3525,525,2024-04-01,3447.04,Normal
3526,526,2024-04-01,560.84,Normal
3527,527,2024-04-01,0.0,Normal
3528,528,2024-04-01,2629.93,Normal
3529,529,2024-04-01,2989.45,Normal
3530,530,2024-04-01,3137.13,Estimada
3531,531,2024-04-01,2832.08,Estimada
3532,532,2024-04-01,679.31,Normal
3533,533,2024-04-01,3387.09,Normal
3534,534,2024-04-01,2882.95,Normal
3535,535,2024-04-01,1201.06,Normal
3536,536,2024-04-01,2586.67,Normal
3537,537,2024-04-01,2480.1,Normal
3538,538,2024-04-01,3650.18,Normal
3539,539,2024-04-01,1839.11,Normal
3540,540,2024-04-01,2723.55,Normal
3541,541,2024-04-01,323.06,Normal
3542,542,2024-04-01,3383.33,Normal
3543,543,2024-04-01,0.0,Normal
3544,544,2024-04-01,3167.24,Normal
3545,545,2024-04-01,3060.51,Normal
3546,546,2024-04-01,3940.27,Normal
3547,547,2024-04-01,2602.39,Normal
3548,548,2024-04-01,800.11,Normal
3549,549,2024-04-01,2921.42,Normal
3550,550,2024-04-01,3036.55,Normal
3551,551,2024-04-01,2700.35,Normal
3552,552,2024-04-01,3363.58,Normal
3553,553,2024-04-01,3476.85,Normal
3554,554,2024-04-01,3174.37,Normal
3555,555,2024-04-01,4422.66,Normal
3556,556,2024-04-01,2845.35,Estimada
3557,557,2024-04-01,3398.73,Normal
3558,558,2024-04-01,1248.06,Normal
3559,559,2024-04-01,3274.47,Normal
3560,560,2024-04-01,3520.9,Normal
3561,561,2024-04-01,3819.14,Normal
3562,562,2024-04-01,798.43,Normal
3563,563,2024-04-01,3483.3,Normal
3564,564,2024-04-01,2609.27,Normal
3565,565,2024-04-01,0.0,Normal
3566,566,2024-04-01,3305.54,Normal
3567,567,2024-04-01,2868.94,Normal
3568,568,2024-04-01,2940.34,Normal
3569,569,2024-04-01,2875.3,Normal
3570,570,2024-04-01,3056.23,Normal
3571,571,2024-04-01,3139.25,Normal
3572,572,2024-04-01,890.55,Normal
3573,573,2024-04-01,759.72,Normal
3574,574,2024-04-01,2358.07,Estimada
3575,575,2024-04-01,988.27,Normal
3576,576,2024-04-01,1528.23,Normal
3577,577,2024-04-01,2893.5,Normal
3578,578,2024-04-01,810.3,Estimada
3579,579,2024-04-01,755.39,Normal
3580,580,2024-04-01,2204.67,Normal
3581,581,2024-04-01,2927.49,Normal
3582,582,2024-04-01,2416.94,Normal
3583,583,2024-04-01,3017.89,Normal
3584,584,2024-04-01,2914.24,Normal
3585,585,2024-04-01,3196.05,Normal
3586,586,2024-04-01,2766.16,Normal
3587,587,2024-04-01,2012.43,Normal
3588,588,2024-04-01,2577.5,Normal
3589,589,2024-04-01,2729.49,Estimada
3590,590,2024-04-01,950.85,Normal
3591,591,2024-04-01,183.34,Normal
3592,592,2024-04-01,3989.59,Normal
3593,593,2024-04-01,3439.47,Normal
3594,594,2024-04-01,2508.02,Normal
3595,595,2024-04-01,2751.37,Normal
3596,596,2024-04-01,3455.18,Normal
3597,597,2024-04-01,244.29,Normal
3598,598,2024-04-01,2540.09,Normal
3599,599,2024-04-01,136.68,Normal
3600,600,2024-04-01,410.8,Normal
3601,601,2024-04-01,2532.95,Normal
3602,602,2024-04-01,735.03,Normal
3603,603,2024-04-01,1635.25,Normal
3604,604,2024-04-01,3026.92,Normal
3605,605,2024-04-01,680.53,Normal
3606,606,2024-04-01,2820.19,Normal
3607,607,2024-04-01,4139.71,Normal
3608,608,2024-04-01,152.26,Estimada
3609,609,2024-04-01,3017.75,Estimada
3610,610,2024-04-01,3187.58,Normal
3611,611,2024-04-01,171.77,Estimada
3612,612,2024-04-01,565.53,Normal
3613,613,2024-04-01,3454.49,Normal
3614,614,2024-04-01,224.82,Normal
3615,615,2024-04-01,2328.15,Normal
3616,616,2024-04-01,927.0,Normal
3617,617,2024-04-01,3264.53,Normal
3618,618,2024-04-01,2994.69,Normal
3619,619,2024-04-01,2717.28,Estimada
3620,620,2024-04-01,1911.52,Normal
3621,621,2024-04-01,3666.62,Estimada
3622,622,2024-04-01,85.9,Normal
3623,623,2024-04-01,140.52,Normal
3624,624,2024-04-01,142.73,Normal
3625,625,2024-04-01,994.04,Normal
3626,626,2024-04-01,3822.56,Normal
3627,627,2024-04-01,2660.4,Normal
3628,628,2024-04-01,31.0,Normal
3629,629,2024-04-01,2941.82,Normal
3630,630,2024-04-01,249.79,Normal
3631,631,2024-04-01,0.0,Normal
3632,632,2024-04-01,3632.21,Estimada
3633,633,2024-04-01,3364.89,Normal
3634,634,2024-04-01,0.0,Normal
3635,635,2024-04-01,673.01,Normal
3636,636,2024-04-01,629.76,Normal
3637,637,2024-04-01,3388.0,Normal
3638,638,2024-04-01,2395.54,Normal
3639,639,2024-04-01,3591.36,Normal
3640,640,2024-04-01,2895.27,Normal
3641,641,2024-04-01,3323.56,Normal
3642,642,2024-04-01,2493.07,Normal
3643,643,2024-04-01,2759.45,Normal
3644,644,2024-04-01,167.63,Estimada
3645,645,2024-04-01,2145.51,Normal
3646,646,2024-04-01,3.43,Normal
3647,647,2024-04-01,2644.07,Normal
3648,648,2024-04-01,2934.95,Normal
3649,649,2024-04-01,853.34,Normal
3650,650,2024-04-01,3590.73,Normal
3651,651,2024-04-01,3470.72,Normal
3652,652,2024-04-01,1013.75,Estimada
3653,653,2024-04-01,3739.47,Normal
3654,654,2024-04-01,551.36,Normal
3655,655,2024-04-01,3532.44,Normal
3656,656,2024-04-01,2769.84,Normal
3657,657,2024-04-01,3016.97,Normal
3658,658,2024-04-01,2983.59,Normal
3659,659,2024-04-01,726.94,Normal
3660,660,2024-04-01,2975.71,Normal
3661,661,2024-04-01,88.38,Estimada
3662,662,2024-04-01,242.42,Normal
3663,663,2024-04-01,2882.95,Estimada
3664,664,2024-04-01,2109.45,Normal
3665,665,2024-04-01,3678.51,Normal
3666,666,2024-04-01,640.29,Normal
3667,667,2024-04-01,737.53,Normal
3668,668,2024-04-01,3433.11,Estimada
3669,669,2024-04-01,3429.26,Estimada
3670,670,2024-04-01,2679.72,Normal
3671,671,2024-04-01,788.32,Normal
3672,672,2024-04-01,799.55,Normal
3673,673,2024-04-01,3008.78,Normal
3674,674,2024-04-01,2545.38,Normal
3675,675,2024-04-01,672.48,Normal
3676,676,2024-04-01,0.0,Estimada
3677,677,2024-04-01,3951.08,Estimada
3678,678,2024-04-01,2897.7,Normal
3679,679,2024-04-01,2926.75,Normal
3680,680,2024-04-01,3137.42,Normal
3681,681,2024-04-01,3597.63,Normal
3682,682,2024-04-01,2160.43,Normal
3683,683,2024-04-01,1301.74,Normal
3684,684,2024-04-01,2105.92,Normal
3685,685,2024-04-01,3990.29,Normal
3686,686,2024-04-01,3080.44,Normal
3687,687,2024-04-01,0.0,Normal
3688,688,2024-04-01,386.32,Normal
3689,689,2024-04-01,1986.99,Normal
3690,690,2024-04-01,363.35,Normal
3691,691,2024-04-01,477.78,Normal
3692,692,2024-04-01,3272.93,Normal
3693,693,2024-04-01,655.92,Normal
3694,694,2024-04-01,2618.93,Normal
3695,695,2024-04-01,3071.66,Normal
3696,696,2024-04-01,447.52,Normal
3697,697,2024-04-01,2344.03,Normal
3698,698,2024-04-01,2778.19,Normal
3699,699,2024-04-01,811.75,Normal
3700,700,2024-04-01,630.19,Estimada
3701,701,2024-04-01,2424.66,Normal
3702,702,2024-04-01,499.96,Normal
3703,703,2024-04-01,2444.59,Normal
3704,704,2024-04-01,2876.96,Normal
3705,705,2024-04-01,354.15,Normal
3706,706,2024-04-01,3080.0,Normal
3707,707,2024-04-01,528.08,Normal
3708,708,2024-04-01,0.0,Normal
3709,709,2024-04-01,2765.76,Normal
3710,710,2024-04-01,2516.12,Normal
3711,711,2024-04-01,2937.77,Normal
3712,712,2024-04-01,2458.67,Normal
3713,713,2024-04-01,3444.27,Normal
3714,714,2024-04-01,2755.47,Normal
3715,715,2024-04-01,1682.37,Normal
3716,716,2024-04-01,3097.53,Normal
3717,717,2024-04-01,2344.32,Normal
3718,718,2024-04-01,1846.89,Normal
3719,719,2024-04-01,0.0,Normal
3720,720,2024-04-01,1159.1,Normal
3721,721,2024-04-01,0.0,Normal
3722,722,2024-04-01,1123.21,Normal
3723,723,2024-04-01,771.37,Normal
3724,724,2024-04-01,3086.51,Normal
3725,725,2024-04-01,1129.99,Normal
3726,726,2024-04-01,3425.95,Normal
3727,727,2024-04-01,413.8,Normal
3728,728,2024-04-01,2133.09,Normal
3729,729,2024-04-01,3282.09,Normal
3730,730,2024-04-01,2510.23,Normal
3731,731,2024-04-01,2548.64,Estimada
3732,732,2024-04-01,2897.06,Normal
3733,733,2024-04-01,189.2,Normal
3734,734,2024-04-01,452.56,Normal
3735,735,2024-04-01,361.54,Normal
3736,736,2024-04-01,3043.62,Normal
3737,737,2024-04-01,3235.8,Normal
3738,738,2024-04-01,1233.25,Normal
3739,739,2024-04-01,3348.17,Estimada
3740,740,2024-04-01,3200.09,Normal
3741,741,2024-04-01,308.43,Normal
3742,742,2024-04-01,234.81,Estimada
3743,743,2024-04-01,2050.34,Normal
3744,744,2024-04-01,336.04,Normal
3745,745,2024-04-01,789.74,Normal
3746,746,2024-04-01,0.0,Normal
3747,747,2024-04-01,2905.08,Normal
3748,748,2024-04-01,3032.74,Normal
3749,749,2024-04-01,3162.69,Normal
3750,750,2024-04-01,3232.05,Normal
3751,751,2024-04-01,3432.37,Normal
3752,752,2024-04-01,0.0,Normal
3753,753,2024-04-01,3099.51,Estimada
3754,754,2024-04-01,495.05,Normal
3755,755,2024-04-01,2055.02,Normal
3756,756,2024-04-01,1193.68,Normal
3757,757,2024-04-01,3419.34,Normal
3758,758,2024-04-01,2519.3,Estimada
3759,759,2024-04-01,2708.5,Normal
3760,760,2024-04-01,3595.9,Estimada
3761,761,2024-04-01,2784.58,Normal
3762,762,2024-04-01,3678.06,Normal
3763,763,2024-04-01,789.54,Normal
3764,764,2024-04-01,3266.37,Normal
3765,765,2024-04-01,3031.26,Normal
3766,766,2024-04-01,3458.2,Normal
3767,767,2024-04-01,1952.12,Normal
3768,768,2024-04-01,2893.39,Normal
3769,769,2024-04-01,3451.88,Normal
3770,770,2024-04-01,0.0,Estimada
3771,771,2024-04-01,918.32,Normal
3772,772,2024-04-01,3664.62,Normal
3773,773,2024-04-01,3483.78,Normal
3774,774,2024-04-01,118.17,Normal
3775,775,2024-04-01,2391.28,Normal
3776,776,2024-04-01,3148.0,Normal
3777,777,2024-04-01,1207.66,Normal
3778,778,2024-04-01,292.64,Normal
3779,779,2024-04-01,623.8,Estimada
3780,780,2024-04-01,3636.65,Normal
3781,781,2024-04-01,2568.47,Normal
3782,782,2024-04-01,1210.49,Normal
3783,783,2024-04-01,2272.67,Normal
3784,784,2024-04-01,3134.21,Estimada
3785,785,2024-04-01,3315.46,Normal
3786,786,2024-04-01,3383.4,Estimada
3787,787,2024-04-01,2284.21,Normal
3788,788,2024-04-01,3187.49,Normal
3789,789,2024-04-01,113.64,Normal
3790,790,2024-04-01,1747.35,Estimada
3791,791,2024-04-01,3140.12,Estimada
3792,792,2024-04-01,2952.7,Normal
3793,793,2024-04-01,2071.49,Normal
3794,794,2024-04-01,1070.51,Normal
3795,795,2024-04-01,408.93,Normal
3796,796,2024-04-01,3813.54,Normal
3797,797,2024-04-01,2925.83,Estimada
3798,798,2024-04-01,3249.99,Normal
3799,799,2024-04-01,306.44,Normal
3800,800,2024-04-01,3017.45,Normal
3801,801,2024-04-01,718.75,Normal
3802,802,2024-04-01,2263.72,Normal
3803,803,2024-04-01,2642.78,Normal
3804,804,2024-04-01,1023.36,Estimada
3805,805,2024-04-01,3645.48,Normal
3806,806,2024-04-01,2743.85,Normal
3807,807,2024-04-01,3264.11,Normal
3808,808,2024-04-01,3483.16,Normal
3809,809,2024-04-01,2924.52,Normal
3810,810,2024-04-01,2575.11,Estimada
3811,811,2024-04-01,4264.28,Estimada
3812,812,2024-04-01,0.0,Normal
3813,813,2024-04-01,3575.56,Normal
3814,814,2024-04-01,2716.42,Normal
3815,815,2024-04-01,930.66,Normal
3816,816,2024-04-01,3318.75,Estimada
3817,817,2024-04-01,835.06,Normal
3818,818,2024-04-01,3355.83,Normal
3819,819,2024-04-01,1170.04,Normal
3820,820,2024-04-01,2612.06,Normal
3821,821,2024-04-01,2475.74,Normal
3822,822,2024-04-01,2369.54,Normal
3823,823,2024-04-01,3014.25,Normal
3824,824,2024-04-01,3024.64,Normal
3825,825,2024-04-01,2242.69,Normal
3826,826,2024-04-01,2221.99,Normal
3827,827,2024-04-01,3902.67,Normal
3828,828,2024-04-01,3434.54,Estimada
3829,829,2024-04-01,2333.74,Normal
3830,830,2024-04-01,3257.49,Normal
3831,831,2024-04-01,219.66,Normal
3832,832,2024-04-01,382.38,Estimada
3833,833,2024-04-01,3455.01,Normal
3834,834,2024-04-01,483.27,Normal
3835,835,2024-04-01,230.17,Normal
3836,836,2024-04-01,3870.38,Normal
3837,837,2024-04-01,2627.12,Estimada
3838,838,2024-04-01,3282.67,Normal
3839,839,2024-04-01,403.94,Estimada
3840,840,2024-04-01,727.59,Normal
3841,841,2024-04-01,3386.51,Normal
3842,842,2024-04-01,3803.37,Normal
3843,843,2024-04-01,2390.51,Normal
3844,844,2024-04-01,3913.13,Normal
3845,845,2024-04-01,3046.73,Normal
3846,846,2024-04-01,3209.21,Estimada
3847,847,2024-04-01,2917.17,Normal
3848,848,2024-04-01,3015.55,Normal
3849,849,2024-04-01,794.04,Normal
3850,850,2024-04-01,2181.68,Normal
3851,851,2024-04-01,723.7,Normal
3852,852,2024-04-01,502.18,Estimada
3853,853,2024-04-01,3529.29,Normal
3854,854,2024-04-01,129.86,Normal
3855,855,2024-04-01,3454.66,Normal
3856,856,2024-04-01,2260.18,Normal
3857,857,2024-04-01,2882.58,Normal
3858,858,2024-04-01,467.29,Normal
3859,859,2024-04-01,673.85,Normal
3860,860,2024-04-01,3335.31,Normal
3861,861,2024-04-01,2806.69,Normal
3862,862,2024-04-01,58.52,Normal
3863,863,2024-04-01,3037.93,Normal
3864,864,2024-04-01,3426.07,Normal
3865,865,2024-04-01,3776.91,Normal
3866,866,2024-04-01,3415.81,Normal
3867,867,2024-04-01,677.91,Normal
3868,868,2024-04-01,3276.39,Normal
3869,869,2024-04-01,373.83,Normal
3870,870,2024-04-01,180.11,Normal
3871,871,2024-04-01,3549.87,Normal
3872,872,2024-04-01,3934.34,Estimada
3873,873,2024-04-01,3470.45,Normal
3874,874,2024-04-01,3385.96,Normal
3875,875,2024-04-01,195.23,Normal
3876,876,2024-04-01,582.34,Normal
3877,877,2024-04-01,0.0,Normal
3878,878,2024-04-01,0.0,Estimada
3879,879,2024-04-01,2958.21,Normal
3880,880,2024-04-01,3232.26,Normal
3881,881,2024-04-01,3120.54,Normal
3882,882,2024-04-01,2135.66,Normal
3883,883,2024-04-01,2325.73,Normal
3884,884,2024-04-01,2785.13,Normal
3885,885,2024-04-01,1483.27,Normal
3886,886,2024-04-01,733.46,Normal
3887,887,2024-04-01,2128.82,Normal
3888,888,2024-04-01,3226.97,Normal
3889,889,2024-04-01,3403.55,Normal
3890,890,2024-04-01,2409.01,Estimada
3891,891,2024-04-01,64.49,Normal
3892,892,2024-04-01,3975.0,Normal
3893,893,2024-04-01,2486.16,Normal
3894,894,2024-04-01,2918.33,Normal
3895,895,2024-04-01,759.35,Normal
3896,896,2024-04-01,3475.27,Normal
3897,897,2024-04-01,736.13,Normal
3898,898,2024-04-01,2879.37,Normal
3899,899,2024-04-01,465.29,Normal
3900,900,2024-04-01,3606.62,Normal
3901,901,2024-04-01,1287.1,Normal
3902,902,2024-04-01,2080.93,Normal
3903,903,2024-04-01,14.33,Normal
3904,904,2024-04-01,0.0,Normal
3905,905,2024-04-01,3231.55,Normal
3906,906,2024-04-01,3219.13,Normal
3907,907,2024-04-01,522.7,Normal
3908,908,2024-04-01,439.3,Normal
3909,909,2024-04-01,445.66,Normal
3910,910,2024-04-01,3532.06,Normal
3911,911,2024-04-01,1709.12,Normal
3912,912,2024-04-01,2583.74,Normal
3913,913,2024-04-01,2843.81,Normal
3914,914,2024-04-01,3965.5,Normal
3915,915,2024-04-01,3508.86,Normal
3916,916,2024-04-01,1825.19,Normal
3917,917,2024-04-01,2549.5,Normal
3918,918,2024-04-01,286.67,Normal
3919,919,2024-04-01,0.0,Normal
3920,920,2024-04-01,340.83,Normal
3921,921,2024-04-01,2707.53,Normal
3922,922,2024-04-01,627.07,Normal
3923,923,2024-04-01,3410.0,Normal
3924,924,2024-04-01,2516.91,Normal
3925,925,2024-04-01,2883.23,Estimada
3926,926,2024-04-01,1064.75,Normal
3927,927,2024-04-01,1162.71,Normal
3928,928,2024-04-01,919.54,Normal
3929,929,2024-04-01,3222.26,Normal
3930,930,2024-04-01,3431.44,Normal
3931,931,2024-04-01,2364.11,Normal
3932,932,2024-04-01,3004.39,Normal
3933,933,2024-04-01,22.0,Normal
3934,934,2024-04-01,2603.57,Normal
3935,935,2024-04-01,2767.97,Normal
3936,936,2024-04-01,1624.71,Normal
3937,937,2024-04-01,2093.44,Normal
3938,938,2024-04-01,0.0,Normal
3939,939,2024-04-01,164.16,Estimada
3940,940,2024-04-01,1527.67,Normal
3941,941,2024-04-01,18.27,Normal
3942,942,2024-04-01,2089.5,Normal
3943,943,2024-04-01,523.74,Normal
3944,944,2024-04-01,0.0,Normal
3945,945,2024-04-01,2452.38,Normal
3946,946,2024-04-01,3014.69,Normal
3947,947,2024-04-01,3260.75,Normal
3948,948,2024-04-01,2891.36,Estimada
3949,949,2024-04-01,2419.28,Normal
3950,950,2024-04-01,3365.25,Normal
3951,951,2024-04-01,2653.3,Normal
3952,952,2024-04-01,2565.46,Normal
3953,953,2024-04-01,3195.44,Normal
3954,954,2024-04-01,3097.88,Estimada
3955,955,2024-04-01,3560.91,Normal
3956,956,2024-04-01,2749.8,Normal
3957,957,2024-04-01,2986.61,Normal
3958,958,2024-04-01,3908.35,Normal
3959,959,2024-04-01,561.92,Normal
3960,960,2024-04-01,2730.52,Normal
3961,961,2024-04-01,496.0,Normal
3962,962,2024-04-01,3045.07,Normal
3963,963,2024-04-01,2773.68,Normal
3964,964,2024-04-01,3086.17,Normal
3965,965,2024-04-01,0.0,Normal
3966,966,2024-04-01,3491.36,Normal
3967,967,2024-04-01,0.0,Normal
3968,968,2024-04-01,3076.19,Normal
3969,969,2024-04-01,2689.73,Normal
3970,970,2024-04-01,930.24,Normal
3971,971,2024-04-01,2482.69,Normal
3972,972,2024-04-01,3909.97,Estimada
3973,973,2024-04-01,2778.81,Estimada
3974,974,2024-04-01,2385.82,Normal
3975,975,2024-04-01,2595.09,Normal
3976,976,2024-04-01,3052.77,Normal
3977,977,2024-04-01,2681.65,Normal
3978,978,2024-04-01,3388.58,Normal
3979,979,2024-04-01,2705.71,Normal
3980,980,2024-04-01,3461.35,Normal
3981,981,2024-04-01,2212.34,Normal
3982,982,2024-04-01,3611.21,Normal
3983,983,2024-04-01,2637.88,Normal
3984,984,2024-04-01,2208.65,Estimada
3985,985,2024-04-01,3632.93,Estimada
3986,986,2024-04-01,2914.47,Normal
3987,987,2024-04-01,2104.38,Normal
3988,988,2024-04-01,2594.91,Normal
3989,989,2024-04-01,2911.92,Normal
3990,990,2024-04-01,3787.61,Normal
3991,991,2024-04-01,3602.06,Normal
3992,992,2024-04-01,3341.4,Normal
3993,993,2024-04-01,2695.04,Normal
3994,994,2024-04-01,568.53,Normal
3995,995,2024-04-01,202.02,Normal
3996,996,2024-04-01,0.0,Normal
3997,997,2024-04-01,2868.33,Estimada
3998,998,2024-04-01,3108.03,Normal
3999,999,2024-04-01,2873.86,Normal
4000,1000,2024-04-01,2891.55,Normal
4001,1,2024-05-01,3204.15,Normal
4002,2,2024-05-01,3458.34,Normal
4003,3,2024-05-01,2783.9,Normal
4004,4,2024-05-01,2594.62,Normal
4005,5,2024-05-01,1192.87,Normal
4006,6,2024-05-01,2993.6,Estimada
4007,7,2024-05-01,2779.18,Normal
4008,8,2024-05-01,3459.6,Normal
4009,9,2024-05-01,2278.85,Estimada
4010,10,2024-05-01,3426.79,Normal
4011,11,2024-05-01,3838.46,Normal
4012,12,2024-05-01,2418.33,Normal
4013,13,2024-05-01,225.82,Normal
4014,14,2024-05-01,3040.61,Normal
4015,15,2024-05-01,3305.16,Normal
4016,16,2024-05-01,3042.62,Normal
4017,17,2024-05-01,3119.17,Normal
4018,18,2024-05-01,0.0,Normal
4019,19,2024-05-01,3272.44,Normal
4020,20,2024-05-01,4071.43,Normal
4021,21,2024-05-01,2604.88,Normal
4022,22,2024-05-01,3329.45,Normal
4023,23,2024-05-01,3326.83,Normal
4024,24,2024-05-01,732.44,Normal
4025,25,2024-05-01,1122.34,Normal
4026,26,2024-05-01,3426.42,Normal
4027,27,2024-05-01,3134.26,Estimada
4028,28,2024-05-01,2851.97,Normal
4029,29,2024-05-01,2521.87,Normal
4030,30,2024-05-01,283.93,Normal
4031,31,2024-05-01,782.38,Normal
4032,32,2024-05-01,3072.03,Normal
4033,33,2024-05-01,0.0,Normal
4034,34,2024-05-01,3362.55,Normal
4035,35,2024-05-01,2492.63,Normal
4036,36,2024-05-01,2537.16,Normal
4037,37,2024-05-01,362.56,Normal
4038,38,2024-05-01,2394.96,Normal
4039,39,2024-05-01,3007.63,Normal
4040,40,2024-05-01,2817.63,Estimada
4041,41,2024-05-01,455.32,Normal
4042,42,2024-05-01,2687.07,Normal
4043,43,2024-05-01,2481.95,Normal
4044,44,2024-05-01,824.44,Estimada
4045,45,2024-05-01,2992.46,Estimada
4046,46,2024-05-01,1970.56,Normal
4047,47,2024-05-01,2578.28,Normal
4048,48,2024-05-01,921.85,Normal
4049,49,2024-05-01,2570.69,Normal
4050,50,2024-05-01,3115.41,Normal
4051,51,2024-05-01,2430.32,Normal
4052,52,2024-05-01,553.35,Normal
4053,53,2024-05-01,3788.28,Normal
4054,54,2024-05-01,874.24,Normal
4055,55,2024-05-01,2875.32,Normal
4056,56,2024-05-01,1323.18,Normal
4057,57,2024-05-01,140.33,Normal
4058,58,2024-05-01,526.14,Normal
4059,59,2024-05-01,656.31,Normal
4060,60,2024-05-01,3427.52,Normal
4061,61,2024-05-01,2770.54,Normal
4062,62,2024-05-01,3212.27,Normal
4063,63,2024-05-01,2390.98,Normal
4064,64,2024-05-01,2417.76,Normal
4065,65,2024-05-01,3107.82,Normal
4066,66,2024-05-01,3096.56,Normal
4067,67,2024-05-01,1058.32,Normal
4068,68,2024-05-01,616.8,Normal
4069,69,2024-05-01,2696.48,Normal
4070,70,2024-05-01,3546.55,Estimada
4071,71,2024-05-01,3613.65,Normal
4072,72,2024-05-01,676.93,Normal
4073,73,2024-05-01,2738.61,Normal
4074,74,2024-05-01,44.51,Normal
4075,75,2024-05-01,2948.05,Normal
4076,76,2024-05-01,4182.24,Normal
4077,77,2024-05-01,2117.27,Normal
4078,78,2024-05-01,1702.0,Normal
4079,79,2024-05-01,2905.43,Normal
4080,80,2024-05-01,168.52,Normal
4081,81,2024-05-01,2068.22,Normal
4082,82,2024-05-01,894.06,Normal
4083,83,2024-05-01,516.91,Estimada
4084,84,2024-05-01,3352.49,Normal
4085,85,2024-05-01,1882.59,Normal
4086,86,2024-05-01,3453.92,Normal
4087,87,2024-05-01,236.06,Normal
4088,88,2024-05-01,0.0,Normal
4089,89,2024-05-01,311.08,Normal
4090,90,2024-05-01,2149.41,Normal
4091,91,2024-05-01,2567.98,Normal
4092,92,2024-05-01,2709.23,Normal
4093,93,2024-05-01,2379.73,Normal
4094,94,2024-05-01,2958.2,Normal
4095,95,2024-05-01,474.69,Normal
4096,96,2024-05-01,1027.61,Normal
4097,97,2024-05-01,2964.07,Normal
4098,98,2024-05-01,1628.67,Normal
4099,99,2024-05-01,3279.13,Normal
4100,100,2024-05-01,2510.16,Normal
4101,101,2024-05-01,2376.05,Estimada
4102,102,2024-05-01,2412.89,Normal
4103,103,2024-05-01,1034.1,Normal
4104,104,2024-05-01,2377.64,Normal
4105,105,2024-05-01,575.93,Normal
4106,106,2024-05-01,3347.27,Normal
4107,107,2024-05-01,2997.88,Normal
4108,108,2024-05-01,3378.86,Normal
4109,109,2024-05-01,309.61,Normal
4110,110,2024-05-01,529.2,Normal
4111,111,2024-05-01,396.27,Normal
4112,112,2024-05-01,550.03,Normal
4113,113,2024-05-01,2311.68,Normal
4114,114,2024-05-01,3851.24,Normal
4115,115,2024-05-01,3232.63,Estimada
4116,116,2024-05-01,3417.6,Normal
4117,117,2024-05-01,183.87,Normal
4118,118,2024-05-01,3251.89,Normal
4119,119,2024-05-01,3098.13,Normal
4120,120,2024-05-01,2162.03,Normal
4121,121,2024-05-01,1773.5,Estimada
4122,122,2024-05-01,2115.35,Normal
4123,123,2024-05-01,2293.68,Normal
4124,124,2024-05-01,2463.81,Normal
4125,125,2024-05-01,2394.96,Normal
4126,126,2024-05-01,3189.59,Normal
4127,127,2024-05-01,3377.9,Normal
4128,128,2024-05-01,3262.1,Normal
4129,129,2024-05-01,1423.47,Normal
4130,130,2024-05-01,554.31,Normal
4131,131,2024-05-01,2897.33,Normal
4132,132,2024-05-01,2942.5,Normal
4133,133,2024-05-01,3434.65,Normal
4134,134,2024-05-01,35.03,Normal
4135,135,2024-05-01,2799.59,Normal
4136,136,2024-05-01,1292.29,Normal
4137,137,2024-05-01,560.27,Normal
4138,138,2024-05-01,777.75,Normal
4139,139,2024-05-01,379.66,Normal
4140,140,2024-05-01,2575.65,Normal
4141,141,2024-05-01,3322.26,Normal
4142,142,2024-05-01,214.77,Normal
4143,143,2024-05-01,2912.31,Normal
4144,144,2024-05-01,2952.36,Normal
4145,145,2024-05-01,3593.5,Normal
4146,146,2024-05-01,2547.57,Normal
4147,147,2024-05-01,1057.87,Normal
4148,148,2024-05-01,2590.67,Normal
4149,149,2024-05-01,2641.63,Estimada
4150,150,2024-05-01,0.0,Normal
4151,151,2024-05-01,3241.56,Normal
4152,152,2024-05-01,2927.88,Normal
4153,153,2024-05-01,379.74,Normal
4154,154,2024-05-01,3126.31,Normal
4155,155,2024-05-01,3019.82,Normal
4156,156,2024-05-01,680.4,Normal
4157,157,2024-05-01,3177.04,Normal
4158,158,2024-05-01,289.67,Normal
4159,159,2024-05-01,257.32,Normal
4160,160,2024-05-01,693.67,Normal
4161,161,2024-05-01,2753.94,Normal
4162,162,2024-05-01,560.13,Normal
4163,163,2024-05-01,2810.67,Normal
4164,164,2024-05-01,3193.17,Normal
4165,165,2024-05-01,2531.46,Normal
4166,166,2024-05-01,3583.93,Normal
4167,167,2024-05-01,2994.23,Normal
4168,168,2024-05-01,2085.62,Normal
4169,169,2024-05-01,2561.87,Normal
4170,170,2024-05-01,3423.9,Normal
4171,171,2024-05-01,1281.43,Normal
